Humidity,Wet Bulb Temperature,Wind Speed,Solar Radiation
87,11.8,3.7,357
82,8.5,4.9,279
82,8.5,2.9,438
85,11.7,3.7,525
83,8.5,4.8,671
85,11.6,5.0,755
84,11.6,2.9,645
82,8.5,4.2,728
87,12.0,3.6,389
82,8.5,4.1,745
82,8.5,2.6,649
87,12.0,4.2,562
81,8.5,4.3,556
84,8.5,3.3,518
88,12.2,4.1,484
87,12.0,4.2,379
84,8.5,3.4,363
87,12.2,3.1,217
82,8.5,1.9,522
81,8.5,4.3,181
77,8.5,2.9,84
81,11.6,2.8,84
78,11.1,2.0,31
76,8.5,3.6,41
75,8.5,3.9,0
77,11.0,1.3,2
73,8.5,2.1,0
77,11.2,1.5,2
76,11.5,2.2,2
71,8.5,2.9,1
76,11.2,2.4,2
74,8.5,2.7,0
79,11.4,1.3,2
75,8.5,1.9,0
78,8.5,3.4,0
82,11.9,1.5,2
82,8.5,2.4,0
84,12.1,1.2,2
87,12.7,0.6,2
86,8.5,1.3,0
86,8.5,0.8,0
88,13.4,1.4,2
87,8.5,1.7,29
89,14.0,0.7,29
90,14.3,2.2,51
87,8.5,1.3,60
88,8.5,1.2,118
91,14.2,1.7,85
92,14.6,2.6,183
88,8.5,3.1,299
92,14.7,2.6,244
87,8.5,1.2,221
92,14.4,3.5,237
88,8.5,3.0,274
89,14.2,1.0,493
84,8.5,1.4,607
72,17.5,1.2,712
84,8.5,1.7,753
84,8.5,5.9,554
79,16.7,2.7,382
79,8.5,2.8,540
74,18.5,1.2,362
77,18.6,1.1,322
77,8.5,1.6,740
81,8.5,2.6,67
80,18.0,1.1,68
61,8.5,1.4,39
63,21.1,1.0,48
85,8.5,2.0,0
93,19.6,0.0,0
88,8.5,3.6,0
91,19.8,1.9,1
82,19.6,3.0,0
85,19.6,1.3,0
85,8.5,0.8,0
85,19.6,1.5,0
87,8.5,2.3,1
86,8.5,0.8,0
85,19.8,1.8,0
89,8.5,1.4,0
86,20.1,2.3,0
91,8.5,0.4,38
87,20.0,1.2,39
87,19.9,1.2,121
87,8.5,0.3,127
84,20.4,1.0,329
82,8.5,2.4,271
79,20.9,1.4,536
77,8.5,3.4,431
53,20.9,0.6,48
48,8.5,1.7,171
62,22.2,2.4,27
60,8.5,1.7,39
64,21.9,1.5,-2
64,8.5,2.0,1
65,8.5,1.2,1
65,21.9,1.5,-2
67,8.5,1.7,1
67,21.8,1.4,-2
71,8.5,1.2,1
69,21.7,2.3,-2
73,8.5,1.6,0
70,21.5,0.9,0
71,21.3,1.2,0
74,8.5,2.1,1
76,8.5,1.7,0
71,20.8,0.9,0
72,20.4,0.0,0
76,8.5,1.3,2
79,8.5,1.4,3
80,19.7,0.4,2
84,21.7,0.7,33
85,8.5,2.2,32
86,8.5,1.6,203
84,22.0,1.4,271
79,22.3,0.8,258
77,8.5,2.1,347
78,8.5,3.3,196
78,22.8,1.0,216
85,23.4,2.3,327
78,8.5,2.1,84
78,23.1,0.8,85
81,23.9,5.6,106
84,23.8,2.1,40
79,23.4,1.9,27
79,8.5,2.4,29
83,8.5,1.1,16
84,23.7,2.6,15
87,24.3,4.5,22
89,23.2,0.7,164
89,23.1,1.5,139
87,8.5,2.6,131
84,8.5,3.2,644
85,24.3,3.7,429
72,8.5,3.3,394
75,24.1,6.0,391
72,24.2,1.1,384
72,8.5,6.0,161
72,24.0,2.0,154
77,24.5,5.5,193
69,8.5,7.2,260
72,24.8,3.2,278
76,25.2,6.6,351
77,25.5,6.2,103
72,24.9,1.4,115
71,8.5,5.1,158
77,25.8,4.4,16
72,8.5,2.2,14
72,24.9,0.9,8
76,25.6,4.9,2
73,8.5,3.2,3
73,24.9,1.2,0
71,8.5,1.5,1
77,25.4,4.1,0
73,25.1,2.2,-3
72,8.5,2.2,2
77,25.5,6.3,0
62,8.5,1.3,2
69,21.9,8.9,0
66,22.2,1.9,-2
68,8.5,1.3,0
71,21.8,2.9,-2
80,21.9,3.3,1
74,8.5,2.9,1
84,22.8,3.2,0
75,22.1,1.1,0
79,8.5,3.0,0
85,23.1,2.2,0
80,22.6,1.0,0
76,8.5,3.4,1
80,22.3,1.3,0
87,23.0,1.5,1
71,20.5,1.1,0
76,21.7,3.4,1
69,8.5,2.9,0
74,17.7,2.9,2
74,18.2,3.9,4
63,8.5,1.4,2
61,8.5,3.2,62
64,17.1,2.0,108
78,17.4,3.4,48
67,16.7,3.3,194
61,8.5,2.9,211
57,8.5,3.0,377
69,16.2,4.3,366
58,15.4,4.2,455
65,16.1,3.6,540
66,8.5,4.4,540
66,15.4,3.8,620
75,15.7,4.8,690
70,8.5,3.7,683
72,15.6,1.3,765
70,8.5,1.8,790
65,16.1,0.5,866
76,15.9,3.4,810
66,15.4,1.0,914
68,8.5,1.1,853
76,16.0,3.1,819
58,15.5,1.2,910
72,15.5,0.6,881
68,8.5,0.6,865
65,8.5,0.9,833
69,16.0,0.0,879
58,15.3,1.7,868
72,16.4,0.9,809
58,14.8,2.7,769
63,8.5,3.0,753
73,16.0,0.6,682
56,15.2,2.4,636
65,8.5,3.4,636
66,8.5,4.6,491
57,15.3,2.0,99
75,16.3,0.5,523
75,16.3,0.0,253
71,8.5,2.5,328
67,15.0,1.2,26
72,8.5,1.2,167
77,16.0,2.1,154
72,8.5,1.4,44
76,15.3,0.7,33
66,14.7,1.4,27
78,15.3,0.0,2
73,8.5,1.8,0
59,14.6,1.5,1
77,15.6,0.9,2
71,8.5,1.3,0
57,14.7,1.0,1
75,15.4,0.5,2
75,8.5,1.2,0
57,14.8,0.7,1
82,15.9,0.6,2
73,8.5,0.3,0
80,8.5,0.4,0
59,14.8,0.8,0
81,15.5,0.8,2
82,15.7,0.0,2
55,14.6,0.6,1
75,8.5,0.7,0
71,8.5,0.9,0
83,16.1,0.3,2
50,14.6,0.4,0
70,8.5,1.3,0
42,13.4,0.4,0
77,15.6,1.0,2
45,8.5,0.8,1
42,13.8,0.8,1
71,15.6,2.8,3
50,8.5,1.4,70
67,15.4,1.4,57
44,14.3,0.6,82
71,16.4,1.4,106
55,16.1,0.0,122
58,8.5,3.0,120
74,17.2,1.5,147
62,8.5,1.3,135
61,16.3,0.7,140
61,8.5,2.1,374
73,17.8,0.8,171
67,16.8,0.4,247
80,17.4,1.2,324
76,17.7,0.8,276
74,8.5,2.3,294
77,17.6,1.1,719
82,18.3,0.3,514
73,8.5,1.3,411
70,8.5,2.7,276
80,18.4,0.5,736
65,17.9,0.3,296
51,18.5,0.7,387
56,18.5,4.0,491
50,8.5,1.8,600
49,17.5,4.0,490
47,8.5,1.9,415
50,18.4,0.6,539
49,8.5,2.0,546
50,17.9,3.2,559
44,17.5,0.9,445
51,18.2,1.3,408
54,8.5,3.5,598
47,17.3,1.5,496
67,8.5,1.3,223
56,18.0,1.1,284
54,17.5,1.3,227
57,18.2,0.7,84
55,8.5,0.4,60
51,17.6,0.4,73
53,18.3,0.5,20
51,8.5,3.8,21
56,18.6,1.5,30
55,18.1,0.7,4
62,18.8,1.3,9
62,8.5,1.8,9
69,18.5,1.3,1
63,18.1,0.9,0
80,8.5,1.4,0
66,18.7,2.2,1
76,8.5,1.2,0
63,8.5,0.8,0
69,18.6,0.0,1
63,18.3,0.3,0
73,18.5,0.9,1
66,18.1,0.4,0
63,8.5,1.5,0
66,18.0,0.0,0
74,18.5,1.3,1
64,8.5,1.7,1
73,8.5,1.7,1
78,18.8,1.8,1
68,18.3,0.8,0
76,8.5,2.8,0
86,19.3,2.7,1
76,18.9,0.6,0
95,18.9,2.6,2
93,18.8,0.0,0
91,19.1,1.3,0
90,8.5,0.9,0
97,18.9,0.8,2
94,19.2,1.1,6
90,8.5,1.9,5
91,19.1,1.4,6
90,19.2,0.7,10
92,8.5,1.5,8
95,19.6,2.1,12
88,19.6,0.6,82
95,20.1,2.6,149
89,8.5,0.8,76
84,20.2,1.0,213
92,20.7,2.2,404
85,8.5,2.3,170
80,8.5,0.6,653
84,19.8,0.4,733
83,21.4,1.4,673
76,8.5,2.5,654
72,22.0,2.0,530
84,19.8,1.2,607
87,8.5,1.1,272
92,18.1,1.2,188
83,20.7,1.7,260
83,8.5,1.0,367
96,18.4,1.1,88
88,18.7,1.0,292
87,8.5,0.4,231
92,19.3,0.6,111
96,19.3,2.2,131
87,19.4,0.9,124
96,19.1,2.7,270
89,8.5,1.7,137
96,19.6,3.2,57
91,8.5,1.8,99
95,17.9,2.9,65
98,18.3,3.9,65
92,8.5,3.5,93
96,16.8,3.6,38
92,8.5,1.6,28
98,16.7,0.7,48
100,17.3,4.4,46
100,17.4,4.4,9
98,16.9,2.2,5
93,8.5,2.6,5
92,8.5,3.9,1
98,16.4,3.6,1
100,17.3,2.2,2
92,8.5,3.3,1
98,15.6,1.5,1
100,16.8,3.4,2
87,16.1,2.9,2
77,15.3,1.1,1
79,8.5,1.7,0
81,8.5,2.5,0
83,15.8,3.4,2
80,14.9,1.7,1
81,8.5,4.3,0
85,14.9,2.2,1
89,16.0,5.0,2
86,14.9,2.6,1
90,15.6,6.5,2
82,8.5,3.3,0
92,15.7,4.1,2
84,8.5,3.2,0
87,14.6,2.8,1
90,14.4,2.8,2
94,15.7,5.0,2
86,8.5,2.5,0
94,14.5,1.8,2
98,15.2,3.2,3
91,8.5,2.7,1
100,15.8,3.0,12
98,14.9,1.6,8
92,8.5,3.8,12
98,15.2,2.9,21
100,16.3,2.8,24
92,8.5,3.4,20
100,16.0,3.7,43
93,8.5,2.3,60
98,15.4,1.4,33
100,16.8,4.9,81
93,8.5,1.7,77
98,15.9,1.4,40
95,16.7,3.8,106
91,8.5,3.2,251
91,16.0,1.0,104
93,16.8,5.2,197
91,16.1,0.8,75
90,8.5,4.2,127
90,8.5,2.5,146
93,16.7,4.5,55
93,16.2,1.0,57
88,8.5,2.4,145
93,16.3,0.7,41
95,16.8,3.1,111
96,16.9,3.1,110
92,16.3,0.8,50
88,8.5,3.7,112
88,8.5,5.2,111
91,15.7,1.8,97
97,16.8,4.0,46
89,15.5,0.5,21
95,16.4,4.4,50
86,8.5,3.2,33
91,15.3,3.1,28
97,16.4,5.4,24
87,8.5,3.5,41
87,8.5,6.3,46
92,14.9,2.0,27
96,15.8,4.4,27
92,15.1,2.8,14
88,8.5,4.1,13
96,16.0,4.8,11
91,14.8,1.3,5
86,8.5,1.8,3
95,15.7,6.1,5
95,15.8,6.1,3
86,8.5,2.1,0
91,15.1,1.3,2
90,14.9,0.6,2
84,8.5,2.1,0
95,16.7,5.0,2
94,16.0,4.3,3
91,14.5,0.3,2
85,8.5,2.6,0
89,14.9,0.7,2
85,8.5,1.5,0
95,15.9,3.5,3
86,8.5,1.5,0
94,15.8,3.2,2
88,15.2,0.5,2
93,15.5,4.8,2
90,14.8,0.0,2
84,8.5,1.5,0
85,14.7,0.0,2
81,8.5,2.7,1
90,15.8,3.1,2
79,8.5,2.8,0
88,15.3,4.1,2
83,14.5,1.5,2
78,8.5,6.1,0
86,15.1,3.4,3
83,14.0,1.6,2
83,13.9,2.8,22
87,14.8,5.3,21
78,8.5,4.4,22
86,14.6,4.3,113
81,13.4,1.4,108
79,8.5,4.9,119
86,14.2,7.4,164
76,8.5,4.8,102
79,13.4,3.4,173
85,14.2,5.8,435
78,13.5,5.3,618
75,8.5,3.9,541
84,14.3,5.7,593
79,8.5,3.2,628
81,13.8,4.2,674
80,13.8,4.6,935
76,8.5,3.8,822
83,14.6,6.7,775
77,8.5,3.4,898
83,14.8,6.2,888
78,14.0,4.5,928
82,15.0,5.7,915
76,14.6,3.8,926
74,8.5,3.3,891
81,15.7,4.2,890
73,8.5,3.2,887
75,14.7,3.8,915
73,14.8,3.7,764
70,8.5,4.7,796
79,15.7,4.0,834
64,14.3,4.1,619
66,8.5,5.1,588
75,15.4,4.8,439
66,8.5,2.6,546
62,14.8,3.0,247
70,15.5,4.1,582
66,8.5,3.6,339
66,14.8,2.9,50
72,15.9,4.0,370
68,14.4,2.7,33
64,8.5,2.7,163
78,15.5,3.0,188
65,14.0,0.7,18
63,8.5,1.6,36
76,14.9,3.7,24
68,14.6,3.2,2
54,13.3,2.1,1
58,8.5,2.4,0
69,14.4,2.3,2
60,8.5,1.1,0
66,13.9,0.4,1
50,12.7,0.8,1
62,14.0,2.7,2
55,8.5,2.1,0
60,13.5,1.9,2
50,12.8,0.0,1
55,8.5,1.0,0
60,8.5,1.9,0
51,13.0,1.1,1
71,13.3,1.6,3
54,13.4,2.3,1
72,13.0,1.8,3
63,8.5,1.3,1
65,8.5,1.8,0
74,12.9,1.4,3
55,13.4,0.9,1
65,8.5,1.1,0
55,13.5,1.3,2
83,13.3,1.2,3
65,8.5,0.9,55
78,13.2,0.0,41
64,14.0,0.0,97
61,14.8,0.0,256
59,8.5,1.2,198
68,14.9,0.0,175
63,15.4,0.5,350
64,15.7,0.3,431
49,8.5,0.6,363
54,14.5,1.7,609
71,8.5,2.5,539
58,15.1,1.1,531
73,15.8,0.7,678
56,14.5,2.8,749
69,8.5,3.1,679
74,16.6,0.4,800
67,8.5,3.4,770
51,15.1,1.9,822
50,15.3,1.8,840
72,17.2,0.9,908
62,8.5,1.7,841
50,15.6,1.5,899
66,8.5,1.7,614
68,16.8,1.2,854
62,8.5,0.9,798
60,16.1,2.9,690
66,8.5,2.1,377
63,16.2,0.9,713
43,15.0,1.8,228
61,8.5,0.8,282
63,16.2,0.7,202
63,17.9,3.5,60
56,8.5,3.0,66
77,8.5,1.3,26
64,18.2,1.6,95
49,16.5,0.6,92
65,18.2,1.8,45
72,8.5,0.2,20
54,17.4,0.5,33
72,8.5,1.3,3
70,17.2,0.5,4
61,17.7,2.2,5
72,17.2,0.8,0
78,8.5,1.3,0
76,17.7,0.6,1
77,8.5,1.7,0
74,17.3,1.9,2
61,16.5,1.0,0
69,8.5,0.7,1
77,18.2,2.1,1
66,17.3,0.7,0
76,17.9,1.4,1
72,8.5,1.0,1
69,17.5,0.4,0
68,8.5,1.7,0
70,17.3,0.5,0
78,17.8,1.3,1
72,17.5,0.9,0
72,8.5,0.6,1
84,18.2,2.2,2
87,18.2,0.5,2
88,8.5,1.0,0
79,17.6,1.0,0
88,17.4,1.3,0
88,8.5,0.5,0
89,18.2,0.0,2
86,17.8,0.8,1
90,8.5,0.6,0
94,18.1,0.9,2
94,18.2,1.1,11
88,17.6,1.3,9
90,8.5,0.6,6
96,18.0,1.0,38
90,8.5,1.6,61
91,17.6,1.3,26
96,18.0,0.5,65
91,8.5,0.8,80
91,17.5,1.5,151
89,8.5,1.5,195
95,17.9,0.6,185
89,17.5,1.2,516
94,18.2,2.6,423
88,8.5,0.8,349
95,18.0,2.6,285
84,8.5,1.0,321
89,17.6,1.2,513
95,17.9,1.1,340
80,8.5,0.8,707
89,17.7,1.1,580
95,18.1,2.1,457
88,18.0,1.2,721
90,18.2,0.9,793
83,8.5,1.8,779
93,18.5,1.4,327
84,18.3,1.7,738
94,18.5,1.5,328
82,8.5,1.7,170
83,18.1,1.6,177
90,18.0,1.3,83
92,18.9,1.3,200
93,18.1,0.9,96
84,8.5,1.8,281
96,18.5,1.6,64
86,8.5,0.9,77
88,18.2,1.7,56
90,18.8,0.6,108
86,18.2,1.2,13
93,18.4,0.9,20
89,8.5,1.8,17
83,18.3,1.0,0
93,18.2,0.4,2
83,18.4,0.8,0
88,8.5,1.6,0
90,18.6,0.0,2
88,8.5,2.2,0
84,18.3,1.0,0
93,18.3,0.0,2
86,18.4,0.0,0
95,19.1,1.6,2
88,8.5,1.4,0
96,18.8,2.1,2
85,18.9,0.0,0
86,8.5,2.1,0
91,18.3,1.2,1
85,8.5,1.2,0
95,18.7,1.9,2
88,18.7,1.5,1
94,18.7,0.0,2
86,8.5,2.5,0
96,18.5,1.8,2
91,18.5,1.9,1
87,8.5,1.3,0
79,8.5,1.5,1
93,18.3,2.4,2
91,17.8,2.3,32
85,17.5,1.5,146
81,17.0,1.4,175
76,8.5,1.8,144
73,8.5,2.1,305
75,17.1,1.2,343
79,17.6,1.6,290
73,17.7,2.1,493
70,8.5,1.2,447
76,18.2,1.8,443
65,17.9,4.0,590
64,17.7,1.7,638
61,8.5,1.2,587
77,17.5,1.0,736
71,8.5,0.6,691
63,18.6,1.8,709
68,18.3,1.6,795
80,18.5,1.4,531
74,8.5,0.4,346
79,18.1,0.9,301
85,18.5,1.7,529
77,8.5,1.5,862
80,17.4,0.7,803
86,17.3,4.9,770
78,8.5,1.7,787
86,17.6,2.9,662
76,8.5,3.6,743
83,17.4,0.4,640
88,16.7,4.7,207
87,17.7,5.4,480
87,8.5,2.2,307
98,15.9,4.8,131
91,8.5,4.9,134
95,15.1,3.6,81
91,8.5,2.6,58
99,15.5,3.8,65
96,14.8,3.3,52
89,8.5,1.8,17
95,15.3,5.0,9
93,14.4,2.9,10
92,14.6,4.4,3
88,14.0,1.9,2
86,8.5,2.7,0
85,14.1,3.0,2
90,14.8,2.9,3
81,8.5,3.0,0
85,14.0,3.4,2
89,14.6,2.5,3
81,8.5,3.0,0
87,14.4,4.1,3
81,8.5,2.4,0
84,13.9,3.4,2
83,13.6,3.3,2
86,14.3,4.0,3
81,8.5,3.8,1
83,13.4,3.4,2
80,8.5,3.0,0
85,14.0,3.8,3
81,8.5,4.0,0
87,13.6,3.2,2
86,13.7,2.2,3
84,12.8,2.9,5
81,8.5,2.7,0
86,13.5,4.0,3
82,8.5,2.8,0
84,12.8,2.6,2
88,13.4,4.0,3
87,13.1,2.2,27
81,8.5,1.6,8
84,12.8,3.0,13
86,13.1,2.2,77
80,8.5,2.6,112
84,12.7,2.5,122
81,8.5,1.1,165
83,12.6,2.7,207
84,12.9,4.8,102
84,12.9,2.4,229
80,8.5,1.5,485
84,13.2,3.8,538
79,8.5,1.5,732
79,13.2,2.6,700
83,13.4,2.1,495
79,13.4,2.7,840
84,13.2,2.3,630
76,8.5,1.8,776
83,13.5,2.5,559
80,8.5,4.0,931
85,13.5,4.0,825
83,13.4,4.2,903
71,8.5,2.3,926
84,13.0,2.9,844
82,13.0,4.3,761
75,8.5,2.6,786
78,12.3,2.2,770
73,8.5,2.1,717
81,12.9,4.2,764
78,12.5,2.9,589
74,8.5,3.0,300
81,12.8,4.8,508
75,8.5,3.4,498
82,12.8,2.6,326
79,12.5,2.8,256
76,8.5,3.6,177
83,13.0,4.3,275
81,12.6,2.2,145
79,8.5,2.2,36
84,12.9,4.1,60
81,12.5,3.8,44
82,8.5,3.3,15
85,12.9,1.9,23
84,12.5,2.7,18
88,14.3,4.3,929
89,14.9,6.0,930
83,8.5,4.1,749
89,14.2,3.8,348
90,15.0,6.7,645
83,8.5,4.7,528
86,14.3,3.4,508
89,15.2,5.5,511
81,8.5,4.0,570
82,8.5,3.4,440
85,14.1,4.5,139
86,15.3,4.3,489
90,14.9,6.9,321
80,8.5,2.7,262
86,14.5,6.8,163
77,8.5,4.7,92
81,13.6,3.2,53
83,14.0,6.0,23
77,8.5,5.1,22
82,13.6,3.1,2
76,8.5,3.4,0
83,13.9,4.3,3
81,14.1,4.5,2
76,13.5,2.2,2
71,8.5,2.1,0
71,8.5,2.5,0
81,14.6,3.2,2
74,13.6,2.5,2
72,13.6,0.7,1
81,14.8,2.9,2
72,8.5,3.0,0
81,15.0,2.6,2
75,14.2,1.3,1
72,8.5,1.5,0
87,15.6,2.2,2
76,8.5,1.6,0
81,15.1,2.2,1
89,16.0,2.6,2
84,15.2,0.0,1
83,8.5,0.4,1
79,15.2,0.8,1
80,8.5,0.8,0
86,15.8,0.9,2
84,15.5,1.0,2
80,15.0,0.9,1
81,8.5,1.9,0
81,15.0,0.4,31
86,15.7,0.8,27
81,8.5,0.8,22
87,15.8,2.0,168
78,8.5,1.7,109
81,15.3,0.6,102
81,15.5,0.8,228
84,8.5,1.3,236
84,15.9,0.7,191
84,16.1,1.9,335
81,8.5,1.7,336
81,15.7,1.2,437
84,16.0,2.1,407
79,8.5,1.8,546
82,15.5,1.5,359
86,16.3,2.7,679
81,15.9,1.6,632
78,8.5,1.8,529
78,8.5,1.6,745
86,16.4,3.3,667
79,16.0,1.7,840
82,16.1,1.5,738
78,8.5,1.2,764
83,16.4,1.6,735
76,8.5,2.1,751
86,16.7,2.6,770
80,16.1,1.2,800
76,8.5,1.4,719
77,16.3,0.9,643
83,16.6,3.1,384
83,16.9,2.3,588
78,16.5,1.0,577
77,8.5,1.6,596
73,8.5,2.1,423
75,16.4,0.8,119
80,16.7,1.3,491
78,16.1,0.7,106
73,8.5,1.2,246
80,16.7,2.2,284
78,16.0,0.8,65
74,8.5,1.1,113
81,16.5,1.9,117
69,15.2,0.4,19
75,8.5,1.2,22
82,16.3,0.7,26
62,14.8,0.4,1
77,8.5,1.1,0
82,16.4,0.6,2
79,16.1,1.1,2
76,8.5,0.5,1
59,15.0,0.7,0
60,15.1,0.4,0
73,8.5,0.9,0
76,15.8,0.5,2
82,15.8,0.6,2
73,11.7,0.8,0
62,15.2,0.0,0
80,15.8,0.6,2
72,15.9,0.0,1
67,8.5,0.3,0
64,15.5,1.3,0
80,15.9,0.9,2
68,8.5,0.5,0
82,15.9,1.0,2
63,15.5,1.2,0
66,8.5,1.5,0
82,15.4,1.5,2
65,15.3,2.3,0
67,8.5,1.4,1
62,15.0,1.8,1
81,15.3,1.6,3
68,8.5,2.1,0
82,15.4,1.8,35
70,8.5,1.4,34
64,15.3,2.4,38
70,8.5,3.2,139
76,16.0,1.9,132
63,15.5,1.5,160
70,17.1,2.2,279
63,16.5,0.6,317
61,8.5,2.5,271
61,8.5,1.3,429
63,17.8,1.3,417
53,16.6,1.0,473
62,8.5,1.4,580
60,17.1,0.4,615
79,18.9,0.3,573
68,8.5,1.7,685
59,17.3,1.1,726
75,18.9,0.0,695
59,16.7,1.3,760
75,18.2,2.1,783
70,8.5,1.7,734
74,17.9,0.6,758
72,17.8,2.3,731
66,8.5,1.1,712
61,16.9,1.0,715
58,16.7,1.1,628
65,8.5,0.5,656
73,18.5,0.0,690
60,16.6,0.9,514
72,18.6,1.2,576
67,8.5,1.5,535
77,18.4,1.2,427
68,8.5,0.4,403
63,17.6,1.1,188
59,17.2,0.9,101
74,18.3,0.0,279
69,8.5,1.2,253
68,11.7,1.0,118
75,18.1,0.4,126
76,17.8,1.0,23
59,16.9,0.7,18
69,11.7,1.1,23
52,16.4,0.7,0
78,17.8,0.6,2
70,11.7,2.4,0
62,11.7,2.1,0
70,17.4,0.9,1
73,17.6,0.0,1
61,11.7,0.8,0
54,17.1,0.9,0
81,18.4,0.7,2
61,17.6,0.4,0
62,11.7,0.8,1
58,17.6,0.8,0
79,17.7,1.3,2
64,11.7,0.8,1
72,17.7,0.0,0
68,11.7,0.4,1
82,17.8,0.8,2
73,17.7,0.0,0
72,11.7,1.2,1
85,17.6,1.4,2
67,11.7,1.9,33
84,17.5,1.9,35
62,17.5,0.0,38
67,11.7,1.3,144
61,18.1,0.8,176
80,18.1,1.8,139
59,18.2,1.2,332
60,11.7,1.9,288
70,19.0,1.7,283
70,19.2,0.9,493
64,19.5,0.0,445
77,19.0,1.3,626
81,19.9,0.6,591
72,11.7,1.0,580
78,19.4,2.3,256
69,11.7,3.1,473
70,19.2,1.6,772
62,19.0,1.2,826
67,19.4,2.6,821
71,11.7,2.5,786
71,19.6,0.9,388
72,11.7,1.6,778
65,19.3,1.3,753
65,19.3,1.1,721
70,11.7,1.9,719
72,19.6,2.0,753
72,11.7,1.1,644
70,11.7,2.4,508
60,19.4,1.8,488
77,19.8,2.2,553
60,19.4,0.9,178
73,19.9,0.0,413
66,11.7,4.5,384
68,11.7,2.6,232
60,19.2,1.8,113
76,19.8,1.0,251
78,19.3,0.6,98
66,11.7,1.3,98
82,19.6,1.6,25
68,11.7,2.9,27
73,11.7,1.1,1
78,19.3,1.7,1
84,19.7,1.6,1
77,11.7,1.8,1
66,18.9,0.9,0
72,19.9,2.0,1
77,11.7,2.4,1
67,19.3,0.8,0
72,19.6,1.1,1
66,19.4,0.0,0
62,11.7,1.8,0
62,11.7,1.8,1
75,19.6,2.2,1
58,19.2,0.4,0
63,19.5,0.5,0
78,19.5,1.5,1
64,11.7,3.2,1
80,19.5,1.4,1
68,11.7,1.3,0
67,19.7,1.4,0
84,19.2,1.2,1
71,11.7,1.1,0
72,19.6,0.0,0
84,19.2,3.6,2
74,11.7,3.2,1
78,19.4,1.1,0
75,11.7,2.1,26
72,19.9,0.4,24
86,19.2,1.8,24
72,20.0,1.5,155
86,19.7,1.5,123
73,11.7,3.0,141
69,20.5,1.4,307
82,20.6,3.3,269
69,11.7,2.0,281
68,21.1,0.7,383
68,11.7,3.3,353
78,21.7,4.1,370
74,22.5,4.0,482
67,11.7,2.1,491
66,22.0,1.6,522
64,22.6,1.2,518
72,23.3,3.5,477
63,11.7,5.7,476
61,11.7,6.6,745
68,23.1,4.6,940
63,22.9,0.7,659
67,23.4,4.9,769
59,11.7,4.2,383
59,23.2,1.3,664
58,23.5,1.0,627
64,24.0,3.9,614
57,11.7,5.3,411
69,11.7,2.1,119
66,21.9,2.7,72
62,24.0,3.0,254
82,21.8,0.0,163
76,11.7,1.3,192
84,20.8,1.5,418
73,22.0,1.9,228
73,11.7,4.5,504
70,22.8,5.2,216
70,21.4,1.6,112
70,11.7,2.2,139
76,23.7,3.7,66
66,11.7,5.1,55
70,22.9,1.3,48
68,21.7,3.5,8
61,21.9,0.7,10
60,11.7,4.6,15
70,11.7,3.3,1
75,22.6,2.5,0
87,11.7,2.3,0
92,22.2,4.0,1
91,21.5,3.1,0
94,21.9,2.6,1
81,21.6,2.3,0
83,11.7,4.9,0
89,21.3,1.2,0
88,11.7,1.5,0
95,22.1,0.7,1
89,11.7,2.2,0
96,22.1,2.7,1
90,21.3,0.5,0
87,21.4,1.1,0
96,21.9,1.6,1
89,11.7,2.6,0
88,11.7,1.7,0
95,21.9,2.3,1
88,21.4,0.4,0
87,21.4,1.0,0
88,11.7,1.7,0
97,21.9,2.0,1
92,15.2,5.8,2
97,15.9,8.1,2
87,11.7,7.2,0
88,11.7,6.3,3
97,15.3,9.9,5
91,15.1,6.0,3
97,14.7,9.9,8
92,14.3,7.5,7
88,11.7,4.6,20
84,11.7,7.6,64
97,14.0,8.6,33
86,13.8,7.5,83
82,13.3,6.0,165
78,11.7,4.2,198
77,11.7,6.4,373
85,13.6,8.4,337
78,13.4,5.5,543
82,13.9,9.6,511
75,11.7,3.0,493
82,14.0,7.9,654
76,11.7,4.4,820
74,13.2,6.9,875
72,11.7,6.7,852
81,14.2,8.6,879
78,14.0,7.3,868
66,11.7,5.7,829
73,13.2,5.2,854
77,13.5,6.1,798
69,11.7,3.8,760
67,12.7,7.7,696
76,13.5,5.5,508
68,11.7,6.8,477
70,12.7,4.4,83
72,12.8,4.3,72
72,13.1,6.7,351
67,11.7,2.0,317
74,13.5,5.5,183
71,12.7,3.6,55
69,11.7,5.1,169
74,13.3,5.4,30
70,11.7,5.3,29
72,12.7,4.7,20
71,12.5,3.7,2
76,13.1,5.1,2
69,11.7,2.3,0
69,11.7,4.0,0
73,12.6,3.2,2
75,12.9,4.5,3
73,12.9,4.5,3
69,12.5,3.7,2
68,11.7,4.2,0
73,12.9,3.9,2
68,11.7,3.5,0
74,13.1,6.9,2
70,12.9,5.3,2
70,11.7,4.0,0
73,12.9,3.8,2
72,11.7,4.0,1
82,13.5,5.5,3
78,13.1,4.5,2
85,13.7,4.8,3
82,13.1,3.6,2
79,11.7,3.0,0
86,13.8,4.0,3
84,13.5,2.9,2
83,11.7,2.0,0
83,13.9,3.5,2
88,14.4,2.4,3
82,11.7,1.9,0
84,14.1,1.7,27
82,11.7,1.5,24
83,14.2,5.3,35
80,11.7,1.2,76
82,14.1,4.7,69
81,13.8,1.2,77
80,13.6,0.8,139
78,11.7,1.4,168
83,14.2,2.4,128
